InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
10_HORNSEY_3422,10,3422,Beefeater,750mL,1,21.99,21.99,2024-01-11,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3422,10,3422,Beefeater,750mL,1,21.99,21.99,2024-01-18,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3422,10,3422,Beefeater,750mL,2,43.98,21.99,2024-01-21,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3422,10,3422,Beefeater,750mL,2,43.98,21.99,2024-01-25,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3422,10,3422,Beefeater,750mL,2,43.98,21.99,2024-01-26,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3422,10,3422,Beefeater,750mL,2,43.98,21.99,2024-01-30,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-03,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,3,80.97,26.99,2024-01-09,1750.0,1,5.51,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-11,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,4,107.96,26.99,2024-01-12,1750.0,1,7.35,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-15,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,3,80.97,26.99,2024-01-16,1750.0,1,5.51,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-18,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-19,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,2,53.98,26.99,2024-01-21,1750.0,1,3.67,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-22,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-23,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,3,80.97,26.99,2024-01-24,1750.0,1,5.51,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,2,53.98,26.99,2024-01-25,1750.0,1,3.67,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,2,53.98,26.99,2024-01-26,1750.0,1,3.67,17035,PERNOD RICARD USA          
10_HORNSEY_3423,10,3423,Beefeater,1.75L,1,26.99,26.99,2024-01-28,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-09,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-14,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-15,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-16,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-21,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-22,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3425,10,3425,Olmeca Altos Plata Tequila,750mL,1,23.99,23.99,2024-01-23,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,24.99,24.99,2024-01-01,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-07,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-08,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-12,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-15,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-20,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-23,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-26,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-30,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3427,10,3427,Stolichnaya Blueberi,1.75L,1,26.99,26.99,2024-01-31,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-08,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-13,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-15,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,2,49.98,24.99,2024-01-16,1750.0,1,3.67,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-17,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-18,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-28,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,1,24.99,24.99,2024-01-30,1750.0,1,1.84,480,BACARDI USA INC            
10_HORNSEY_3436,10,3436,Bombay Dry Gin,1.75L,4,99.96,24.99,2024-01-31,1750.0,1,7.35,480,BACARDI USA INC            
10_HORNSEY_3437,10,3437,Bombay Dry Gin,750mL,1,17.99,17.99,2024-01-23,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3437,10,3437,Bombay Dry Gin,750mL,1,17.99,17.99,2024-01-29,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3439,10,3439,Broker's London Dry Gin,750mL,2,43.98,21.99,2024-01-15,750.0,1,1.57,5992,MCCORMICK DISTILLING CO    
10_HORNSEY_344,10,344,Punt e Mes Sweet Vermouth,750mL,1,19.99,19.99,2024-01-27,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
10_HORNSEY_34427,10,34427,Frei Bros RSV Cab Svgn Alex,750mL,1,21.99,21.99,2024-01-30,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_34428,10,34428,Frei Bros RSV Chard RRV,750mL,2,33.98,16.99,2024-01-13,750.0,2,0.22,3252,E & J GALLO WINERY         
10_HORNSEY_34429,10,34429,Frei Bros RSV Mendcno Merlot,750mL,1,16.99,16.99,2024-01-01,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_34429,10,34429,Frei Bros RSV Mendcno Merlot,750mL,1,16.99,16.99,2024-01-05,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_34429,10,34429,Frei Bros RSV Mendcno Merlot,750mL,4,67.96,16.99,2024-01-07,750.0,2,0.45,3252,E & J GALLO WINERY         
10_HORNSEY_34429,10,34429,Frei Bros RSV Mendcno Merlot,750mL,1,16.99,16.99,2024-01-15,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_34430,10,34430,Frei Bros RSV Pnt Nr RRV,750mL,1,21.99,21.99,2024-01-25,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_34431,10,34431,Beaulieu Cab Svgn Napa,750mL,1,15.99,15.99,2024-01-15,750.0,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
10_HORNSEY_34439,10,34439,Toad Hollow Mendocino Chard,750mL,1,13.99,13.99,2024-01-28,750.0,2,0.11,9552,M S WALKER INC             
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,1,39.99,39.99,2024-01-01,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,2,79.98,39.99,2024-01-02,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,5,199.95,39.99,2024-01-08,1750.0,1,9.19,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,1,39.99,39.99,2024-01-09,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,2,79.98,39.99,2024-01-14,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,2,79.98,39.99,2024-01-15,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,3,119.97,39.99,2024-01-18,1750.0,1,5.51,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,2,79.98,39.99,2024-01-21,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,1,39.99,39.99,2024-01-22,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,1,39.99,39.99,2024-01-23,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,5,199.95,39.99,2024-01-28,1750.0,1,9.19,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,1,39.99,39.99,2024-01-29,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_3444,10,3444,Hornitos Plata Tequila,1.75L,6,239.94,39.99,2024-01-30,1750.0,1,11.02,12546,JIM BEAM BRANDS COMPANY    
10_HORNSEY_34460,10,34460,Dr Loosen Rsl 'Dr L' M,750mL,2,23.98,11.99,2024-01-09,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
10_HORNSEY_34460,10,34460,Dr Loosen Rsl 'Dr L' M,750mL,3,35.97,11.99,2024-01-22,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
10_HORNSEY_34460,10,34460,Dr Loosen Rsl 'Dr L' M,750mL,1,11.99,11.99,2024-01-29,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-07,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,3,24.87,8.29,2024-01-09,1750.0,1,5.51,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,1,8.29,8.29,2024-01-11,1750.0,1,1.84,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,1,8.29,8.29,2024-01-13,1750.0,1,1.84,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,5,41.45,8.29,2024-01-15,1750.0,1,9.19,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-16,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-17,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,1,8.29,8.29,2024-01-18,1750.0,1,1.84,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-21,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,3,24.87,8.29,2024-01-22,1750.0,1,5.51,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,1,8.29,8.29,2024-01-23,1750.0,1,1.84,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-25,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,2,16.58,8.29,2024-01-28,1750.0,1,3.67,9552,M S WALKER INC             
10_HORNSEY_3452,10,3452,Vanya Light Vodka,1.75L,1,8.29,8.29,2024-01-30,1750.0,1,1.84,9552,M S WALKER INC             
10_HORNSEY_3456,10,3456,Tanqueray Sterling Vodka,1.75L,1,21.99,21.99,2024-01-13,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3456,10,3456,Tanqueray Sterling Vodka,1.75L,1,21.99,21.99,2024-01-17,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3456,10,3456,Tanqueray Sterling Vodka,1.75L,1,21.99,21.99,2024-01-29,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3456,10,3456,Tanqueray Sterling Vodka,1.75L,1,21.99,21.99,2024-01-31,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3457,10,3457,Olmeca Altos Plata Tequila,1.75L,1,39.99,39.99,2024-01-15,1750.0,1,1.84,17035,PERNOD RICARD USA          
10_HORNSEY_3457,10,3457,Olmeca Altos Plata Tequila,1.75L,2,79.98,39.99,2024-01-28,1750.0,1,3.67,17035,PERNOD RICARD USA          
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,3,59.97,19.99,2024-01-01,750.0,1,2.36,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-02,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-03,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-09,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,4,79.96,19.99,2024-01-16,750.0,1,3.15,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-18,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,2,39.98,19.99,2024-01-22,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-23,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,2,39.98,19.99,2024-01-26,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-27,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-29,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-30,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3458,10,3458,Ciroc Amaretto Vodka,750mL,1,19.99,19.99,2024-01-31,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,2,35.98,17.99,2024-01-04,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,1,17.99,17.99,2024-01-07,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,1,17.99,17.99,2024-01-14,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,1,17.99,17.99,2024-01-16,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,1,17.99,17.99,2024-01-17,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,1,17.99,17.99,2024-01-19,750.0,1,0.79,17035,PERNOD RICARD USA          
10_HORNSEY_3462,10,3462,Absolut Ruby Red,750mL,2,35.98,17.99,2024-01-23,750.0,1,1.57,17035,PERNOD RICARD USA          
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-07,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-08,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,4,55.96,13.99,2024-01-13,1750.0,1,7.35,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-16,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-17,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-21,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,2,27.98,13.99,2024-01-22,1750.0,1,3.67,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,2,27.98,13.99,2024-01-23,1750.0,1,3.67,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-24,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-25,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-26,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,3,41.97,13.99,2024-01-28,1750.0,1,5.51,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_3464,10,3464,UV Blue Raspberry Vodka,1.75L,1,13.99,13.99,2024-01-30,1750.0,1,1.84,9206,PHILLIPS PRODUCTS CO.      
10_HORNSEY_34647,10,34647,Terrazas Alto Malbec Argn,750mL,2,16.98,8.49,2024-01-22,750.0,2,0.22,8112,MOET HENNESSY USA INC      
10_HORNSEY_34647,10,34647,Terrazas Alto Malbec Argn,750mL,1,8.49,8.49,2024-01-30,750.0,2,0.11,8112,MOET HENNESSY USA INC      
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,2,29.98,14.99,2024-01-02,750.0,1,1.57,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-08,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-09,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-18,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-24,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-28,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3472,10,3472,Cazadores Blanco Tequila,750mL,1,19.99,19.99,2024-01-30,750.0,1,0.79,480,BACARDI USA INC            
10_HORNSEY_3476,10,3476,Reyka Vodka,750mL,1,22.99,22.99,2024-01-08,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
10_HORNSEY_3476,10,3476,Reyka Vodka,750mL,2,45.98,22.99,2024-01-23,750.0,1,1.57,3664,WILLIAM GRANT & SONS INC   
10_HORNSEY_3476,10,3476,Reyka Vodka,750mL,1,22.99,22.99,2024-01-27,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
10_HORNSEY_3476,10,3476,Reyka Vodka,750mL,1,22.99,22.99,2024-01-31,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
10_HORNSEY_3481,10,3481,Citadelle Gin,750mL,1,21.99,21.99,2024-01-15,750.0,1,0.79,9552,M S WALKER INC             
10_HORNSEY_3481,10,3481,Citadelle Gin,750mL,1,21.99,21.99,2024-01-28,750.0,1,0.79,9552,M S WALKER INC             
10_HORNSEY_34825,10,34825,J Vineyards Pnt Gris,750mL,1,17.99,17.99,2024-01-23,750.0,2,0.11,3252,E & J GALLO WINERY         
10_HORNSEY_3483,10,3483,Kru 82 Vodka,750mL,1,14.99,14.99,2024-01-05,750.0,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
10_HORNSEY_3483,10,3483,Kru 82 Vodka,750mL,1,14.99,14.99,2024-01-10,750.0,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
10_HORNSEY_3483,10,3483,Kru 82 Vodka,750mL,1,14.99,14.99,2024-01-27,750.0,1,0.79,9625,WESTERN SPIRITS BEVERAGE CO
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,19.99,19.99,2024-01-03,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,2,45.98,22.99,2024-01-05,1750.0,1,3.67,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-07,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,3,68.97,22.99,2024-01-08,1750.0,1,5.51,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-09,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-10,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,5,114.95,22.99,2024-01-16,1750.0,1,9.19,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,2,45.98,22.99,2024-01-17,1750.0,1,3.67,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-18,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-19,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-22,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,3,68.97,22.99,2024-01-24,1750.0,1,5.51,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,2,45.98,22.99,2024-01-28,1750.0,1,3.67,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3485,10,3485,Luksusowa Potato Vodka,1.75L,1,22.99,22.99,2024-01-31,1750.0,1,1.84,4425,MARTIGNETTI COMPANIES
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-02,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-07,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-13,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,2,25.98,12.99,2024-01-15,375.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-16,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-21,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,2,25.98,12.99,2024-01-22,375.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-23,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-28,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3486,10,3486,Tanqueray,375mL,1,12.99,12.99,2024-01-30,375.0,1,0.39,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_3487,10,3487,Stolichnaya Blueberi,750mL,1,17.99,17.99,2024-01-07,750.0,1,0.79,8664,"STOLI GROUP,(USA) LLC      "
10_HORNSEY_3487,10,3487,Stolichnaya Blueberi,750mL,4,71.96,17.99,2024-01-08,750.0,1,3.15,8664,"STOLI GROUP,(USA) LLC      "
